Cpu,Ram,Weight,Price,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,No
88,16,2.3,3146.903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,16,1.71,4792.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
61,4,1.75,2717.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93,8,2.62,2927.736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,4,1.26,3314.016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88,12,2.3,2235.096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,16,2.5,6313.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
52,4,1.8,1694.304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,16,1.95,7722.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100,8,2,1550.182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,32,4.42,9560.563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,16,4.3,6260.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,16,1.47,4699.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,8,2.2,876.456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,16,1.7,6124.536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,16,1.6,5037.624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
69,8,2.2,2901.096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
93,4,2.4,2661.336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,16,4.2,6124.536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,8,2.62,2624.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,8,2.24,3567.096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,4,1.22,540.5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
88,8,1.37,5248.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,8,2.08,2554.776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39,8,0.92,3103.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,1.42,6207.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,4,1.63,796.536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,1.95,2157.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.38,3593.736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,8,2,1968.696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,8,3.14,5500.894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,8,2.37,2927.736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,1.29,3993.336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,8,2.06,4659.336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,4,1.63,1982.016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,8,1.26,3700.296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,4,2.1,2077.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,8,2.04,1675.656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,16,2.62,4472.856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,2.4,1622.376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,12,3.74,4659.336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,16,2.9,6433.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67,8,0.81,3993.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
88,8,1.98,2560.104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,2.18,2104.054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.32,4952.376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87,16,1.29,4792.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,4,1.23,1025.64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,16,4.36,6673.373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,4,1.76,2011.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,4,2.1,1305.094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,4,1.25,2903.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
88,8,1.13,6657.336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
69,8,2.4,3194.136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67,8,1.13,4995.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99,4,1.75,1329.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67,8,1.1,3617.712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,4,1.76,1558.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,4,1.35,945.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,8,1.5,1649.016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,32,3.49,14649.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
82,16,1.1,5591.736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,4,2.1,1382.616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,8,1.7,3159.504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,8,1.32,4395.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,16,3.21,7391.614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,16,2.9,6444.216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,4,2.0,1782.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,4,1.5,865.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,8,2.3,1571.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,16,2.73,4792.536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,32,4.42,8186.179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,2.63,2424.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,8,2.18,1902.069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,8,1.54,4981.68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88,4,2.18,1968.696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,4,1.4,1638.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,8,1.45,2733.264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,1.28,6065.928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
80,8,1.54,3910.752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,4,1.86,796.536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,16,2.1,5058.936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,2.83,2304.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,8,1.96,5069.592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,8,2.3,2096.568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,1.9,2517.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,4,2,1196.136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,8,1.28,6817.176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,8,1.62,1728.936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,4,2.2,1249.416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,8,2.3,2266.158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,8,1.84,3593.736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,4,1.05,3423.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
69,8,2.5,2709.288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
91,16,1.29,5967.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,4,2.07,2424.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,8,1.2,2917.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
88,8,1.37,5194.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,8,1.56,2402.928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,8,2.23,4736.592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,2.38,2810.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,4,2.2,1276.056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,8,2.0,3697.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,4,1.44,1958.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,16,1.23,4925.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
90,8,1.6,4502.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,4,2,1062.909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,8,1.28,2490.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
67,4,2.18,2430.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,2.04,2235.096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,4,1.28,4528.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,4,2.3,1824.307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,4,1.65,927.072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,8,2.2,1782.216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
101,4,2.2,983.016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,1.28,4792.536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,4,2.18,1213.985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,12,2.2,3649.414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,4,1.25,791.208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,4,2.8,1009.656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,4,1.95,3369.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88,16,1.42,3726.936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.17,4526.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67,8,1.32,4792.536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
83,16,2.43,7056.936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67,8,1.05,3929.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93,8,2.62,2474.856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,2.04,2397.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,4,2.18,1635.696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,8,1.9,2490.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,8,1.24,5362.898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,32,3.58,3407.256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,16,1.22,4392.936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.13,5458.536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,8,1.95,5229.405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,16,1.08,5591.736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
88,8,1.26,3950.712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29,4,2.20,956.376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,8,2.6,2101.896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,8,0.98,5058.936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
71,8,1.6,3210.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,8,1.09,8258.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88,6,2.2,2101.896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,8,2.04,2714.589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,4,2.4,1329.336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,1.44,2346.984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,8,1.49,2557.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,16,2.7,4259.736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
93,16,2.6,3593.736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,8,2.2,2983.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67,4,2.18,1824.813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,8,1.84,3455.181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.39,3060.936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
82,16,2.4,5261.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67,8,1.37,4861.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,4,1.95,1944.454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.36,4395.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,8,2.31,3103.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,4,2.18,1886.272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,4,1.95,3060.936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
102,4,2.2,823.176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,4,1.26,4206.456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,4,1.86,769.6296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
81,16,1.3,4792.536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,4,1.47,2943.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61,8,1.26,4446.216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,4,2.18,1488.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,8,2.2,3194.136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
67,8,1.36,4366.296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,16,4.36,7347.312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,8,2.75,3726.936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101,4,2.8,1411.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,2.23,1649.016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,8,2.2,2981.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,8,1.1,3460.536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,16,2.5,2661.336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,8,1.36,3921.941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,2.2,1824.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47,4,2.36,1755.576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,4,1.68,929.736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,8,2.0,5991.336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90,8,1.36,4728.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,8,1.2,3889.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43,8,1.2,3087.576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,8,1.7,3966.669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,16,4.36,8402.256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,8,1.24,5058.936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,4,1.45,2064.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
80,8,1.3,3377.952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,4,1.25,1036.296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,8,1.2,4089.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
70,8,1.36,4688.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,12,2.4,2687.976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.1,4768.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
66,8,2.04,2255.076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
47,4,2.25,1240.412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,1.9,2197.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,4,2.04,1824.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,32,4.42,8388.936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,6,2.4,1851.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
96,16,1.22,5058.936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,8,1.5,5229.379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,32,4.42,7459.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,8,1.95,3143.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93,16,2.73,5460.934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,8,2.04,2608.056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,4,1.70,2669.328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,16,2.3,4792.536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,6,2.04,1542.456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,16,2.99,4659.336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,12,2.19,3460.536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,4,1.2,3183.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,6,2.2,1462.536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,4,2.3,1728.936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,4,1.75,2437.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67,4,2.25,1595.736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,2.04,2147.184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,8,2.5,3167.496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
88,8,2.36,1995.336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,1.6,2981.016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,8,0.97,5082.912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49,4,2.1,1329.336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,4,1.9,720.9317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,8,2.3,3593.736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67,8,1.68,2368.296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,1.4,3063.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.11,3593.736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
102,4,2.4,1012.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,16,2.5,4792.536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,8,1.48,5565.096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
93,8,2.7,3356.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,8,1.34,3167.496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
52,4,2.18,1457.208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,4,1.64,2075.256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
61,4,1.2,3183.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64,4,1.48,2930.373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67,4,1.95,3210.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
82,8,1.43,3860.136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
